SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-30-2022,Condo/Co-op,1400 Hubbell Pl #1412,Seattle,WA,98101,370000,1,1.0,First Hill,572,,1957,,647,1,Sold,,,https://www.redfin.com/WA/Seattle/1400-Hubbell-Pl-98101/unit-1412/home/78,NWMLS,1962206,N,Y,47.6121355,-122.3298054
PAST SALE,July-1-2022,Condo/Co-op,1 Broadway #313,Tacoma,WA,98402,465000,2,2.0,Tacoma,1085,,2005,,429,265,Sold,,,https://www.redfin.com/WA/Tacoma/1-Broadway-98402/unit-313/home/3037726,NWMLS,1916254,N,Y,47.2639497,-122.4458089
PAST SALE,June-29-2022,Single Family Residential,7811 S 132nd St,Seattle,WA,98178,1250000,4,3.5,Seattle,3480,29400,2019,,359,,Sold,,,https://www.redfin.com/WA/Tukwila/7811-S-132nd-St-98178/home/22686240,NWMLS,1934971,N,Y,47.4846485,-122.2348206
PAST SALE,June-29-2022,Townhouse,3904 14th Ave S Unit B,Seattle,WA,98108,465000,2,1.5,Beacon Hill,730,1339,2006,,637,,Sold,,,https://www.redfin.com/WA/Seattle/3904-14th-Ave-S-98108/unit-B/home/12448441,NWMLS,1945976,N,Y,47.5686845,-122.3142345
PAST SALE,July-1-2022,Condo/Co-op,4961 Main St #713,Tacoma,WA,98407,659000,2,2.0,North Tacoma,894,,2018,,737,268,Sold,,,https://www.redfin.com/WA/Tacoma/4961-Main-St-98407/unit-713/home/145251092,NWMLS,1931629,N,Y,47.2971153,-122.5012788
PAST SALE,June-30-2022,Condo/Co-op,1106 E Thomas St #4,Seattle,WA,98102,580000,1,1.0,Capitol Hill,817,,1900,,710,515,Sold,,,https://www.redfin.com/WA/Seattle/1106-E-Thomas-St-98102/unit-4/home/28465,NWMLS,1946022,N,Y,47.6213183,-122.3173821
PAST SALE,July-1-2022,Townhouse,1404 E Fir St Unit B,Seattle,WA,98122,975000,2,2.0,First Hill,1662,1201,2008,,587,,Sold,,,https://www.redfin.com/WA/Seattle/1404-E-Fir-St-98122/unit-B/home/179250574,NWMLS,1923394,N,Y,47.6028624,-122.3137228
PAST SALE,June-30-2022,Single Family Residential,7511 32nd Ave NW,Seattle,WA,98117,750000,2,1.5,Ballard,1050,2375,1985,,714,,Sold,,,https://www.redfin.com/WA/Seattle/7511-32nd-Ave-NW-98117/home/290352,NWMLS,1929056,N,Y,47.6835065,-122.3986209
PAST SALE,July-1-2022,Single Family Residential,16205 Winchester Dr E,Tacoma,WA,98445,510000,3,2.5,Tacoma,1408,10548,1985,,362,,Sold,,,https://www.redfin.com/WA/Tacoma/16205-Winchester-Dr-E-98445/home/2991898,NWMLS,1932263,N,Y,47.1098789,-122.4239978
PAST SALE,June-28-2022,Condo/Co-op,750 N 143rd St #322,Seattle,WA,98133,280000,2,1.0,Bitter Lake,694,,1978,,403,1,Sold,,,https://www.redfin.com/WA/Seattle/750-N-143rd-St-98133/unit-322/home/22403252,NWMLS,1960591,N,Y,47.7328299,-122.3485443
PAST SALE,June-29-2022,Single Family Residential,918 131st Street Ct E,Tacoma,WA,98445,465000,3,2.0,Parkland,1191,9600,1992,,390,21,Sold,,,https://www.redfin.com/WA/Tacoma/918-131st-St-Ct-E-98445/home/2859618,NWMLS,1950305,N,Y,47.1372154,-122.4169853
PAST SALE,July-1-2022,Single Family Residential,4935 N Defiance St,Tacoma,WA,98407,892500,4,3.0,North Tacoma,2794,6000,1906,,319,,Sold,,,https://www.redfin.com/WA/Tacoma/4935-N-Defiance-St-98407/home/2782865,NWMLS,1931342,N,Y,47.2956159,-122.5180031
PAST SALE,June-28-2022,Single Family Residential,12113 A St S,Tacoma,WA,98444,549000,4,2.0,Tacoma,1964,15682,1950,,280,,Sold,,,https://www.redfin.com/WA/Tacoma/12113-A-St-S-98444/home/2561504,NWMLS,1927409,N,Y,47.1468517,-122.4313178
PAST SALE,June-30-2022,Single Family Residential,11342 40th Ave NE,Seattle,WA,98125,1339000,4,4.0,Matthews Beach,2610,4400,2019,,513,,Sold,,,https://www.redfin.com/WA/Seattle/11342-40th-Ave-NE-98125/home/110969,NWMLS,1935071,N,Y,47.7114151,-122.2850149
PAST SALE,June-30-2022,Condo/Co-op,699 John St #201,Seattle,WA,98109,430000,1,1.0,Belltown,546,,2009,,788,400,Sold,,,https://www.redfin.com/WA/Seattle/699-John-St-98109/unit-201/home/28624233,NWMLS,1913129,N,Y,47.6193515,-122.3442176
PAST SALE,July-1-2022,Single Family Residential,6251 25th Ave NE,Seattle,WA,98115,930000,3,2.0,Ravenna,1798,2952,1926,,517,,Sold,,,https://www.redfin.com/WA/Seattle/6251-25th-Ave-NE-98115/home/308701,NWMLS,1939418,N,Y,47.6753341,-122.3009054
PAST SALE,June-28-2022,Condo/Co-op,300 N 130th St #8102,Seattle,WA,98133,315000,1,1.0,Bitter Lake,707,,1988,,446,436,Sold,,,https://www.redfin.com/WA/Seattle/300-N-130th-St-98133/unit-8102/home/12538752,NWMLS,1935171,N,Y,47.7234901,-122.3551663
