SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-16-2022,Condo/Co-op,3104 Western Ave #416,Seattle,WA,98121,515000,1,1.0,Belltown,782,,2008,,659,618,Sold,,,https://www.redfin.com/WA/Seattle/3104-Western-Ave-98121/unit-416/home/17382847,NWMLS,1992597,N,Y,47.6182774,-122.3564023
PAST SALE,November-18-2022,Condo/Co-op,160 Lee St #106,Seattle,WA,98109,439900,1,1.0,Queen Anne,630,,1988,,698,349,Sold,,,https://www.redfin.com/WA/Seattle/160-Lee-St-98109/unit-106/home/34600,NWMLS,2007139,N,Y,47.6312507,-122.3541104
PAST SALE,November-17-2022,Single Family Residential,6842 S Thompson Ave,Tacoma,WA,98408,440000,3,1.5,Tacoma,2260,6750,1929,,195,,Sold,,,https://www.redfin.com/WA/Tacoma/6842-S-Thompson-Ave-98408/home/2921015,NWMLS,1973788,N,Y,47.1940804,-122.4448512
PAST SALE,November-15-2022,Single Family Residential,1111 Bridgeview Dr,Tacoma,WA,98406,612000,3,2.0,North Tacoma,2246,9500,1953,,272,,Sold,,,https://www.redfin.com/WA/Tacoma/1111-Bridgeview-Dr-98406/home/2922572,NWMLS,1999609,N,Y,47.2606243,-122.5322882
PAST SALE,November-15-2022,Single Family Residential,816 S oxford St,Tacoma,WA,98465,360000,2,1.0,Tacoma,1086,7000,1943,,331,,Sold,,,https://www.redfin.com/WA/Tacoma/816-S-Oxford-St-98465/home/2835852,NWMLS,1993408,N,Y,47.2530354,-122.5316529
PAST SALE,November-17-2022,Single Family Residential,8809 48th Ave E,Tacoma,WA,98446,903000,3,2.5,Tacoma,3090,43996,2007,,292,,Sold,,,https://www.redfin.com/WA/Tacoma/8809-48th-Ave-E-98446/home/12407798,NWMLS,1996890,N,Y,47.1768037,-122.3646231
PAST SALE,November-15-2022,Single Family Residential,4219 N Frace Ave,Tacoma,WA,98407,640000,3,2.5,Tacoma,2695,11403,1960,,237,,Sold,,,https://www.redfin.com/WA/Tacoma/4219-N-Frace-Ave-98407/home/2493672,NWMLS,2003422,N,Y,47.2879559,-122.5233404
PAST SALE,November-15-2022,Townhouse,4318 Phinney Ave N Unit B,Seattle,WA,98103,1049000,3,3.5,Fremont,1840,1500,2001,,570,,Sold,,,https://www.redfin.com/WA/Seattle/4318-Phinney-Ave-N-98103/unit-B/home/303466,NWMLS,2003166,N,Y,47.6595131,-122.3540383
PAST SALE,November-17-2022,Single Family Residential,6910 S 120th Pl,Seattle,WA,98178,535000,3,1.5,Campbell Hill,1060,6765,1944,,505,,Sold,,,https://www.redfin.com/WA/Seattle/6910-S-120th-Pl-98178/home/196430,NWMLS,2000626,N,Y,47.4954811,-122.2472831
PAST SALE,November-16-2022,Single Family Residential,9208 Wallingford Ave N,Seattle,WA,98103,940000,4,2.0,Green Lake,2040,6348,1962,,461,,Sold,,,https://www.redfin.com/WA/Seattle/9208-Wallingford-Ave-N-98103/home/105261,NWMLS,2004369,N,Y,47.6963714,-122.3361945
PAST SALE,November-16-2022,Single Family Residential,2212 28th Ave W,Seattle,WA,98199,1330000,5,2.5,Magnolia,3120,5200,1927,,426,,Sold,,,https://www.redfin.com/WA/Seattle/2212-28th-Ave-W-98199/home/125047,NWMLS,1991540,N,Y,47.6388393,-122.392735
PAST SALE,November-17-2022,Single Family Residential,5512 N 45th St,Tacoma,WA,98407,345000,2,1.0,Ruston,765,6250,1923,,451,,Sold,,,https://www.redfin.com/WA/Tacoma/5512-N-45th-St-98407/home/2818763,NWMLS,1996565,N,Y,47.2895999,-122.5111949
PAST SALE,November-16-2022,Single Family Residential,2357 S Yakima Ave,Tacoma,WA,98405,540000,3,2.5,New Tacoma,1980,6000,1925,,273,,Sold,,,https://www.redfin.com/WA/Tacoma/2357-S-Yakima-Ave-98405/home/2710999,NWMLS,1984138,N,Y,47.238945,-122.4440005
PAST SALE,November-15-2022,Single Family Residential,640 NW 53rd St,Seattle,WA,98107,863000,3,2.0,Ballard,1350,4100,1944,,639,,Sold,,,https://www.redfin.com/WA/Seattle/640-NW-53rd-St-98107/home/303123,NWMLS,1996802,N,Y,47.6673736,-122.3651209
PAST SALE,November-19-2022,Condo/Co-op,303 E Pike St #506,Seattle,WA,98122,481000,1,1.0,Central Area,781,,1998,,616,552,Sold,,,https://www.redfin.com/WA/Seattle/303-E-Pike-St-98122/unit-506/home/23070,NWMLS,1999723,N,Y,47.6139578,-122.3273067
