SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-24-2022,Single Family Residential,4960 19th Ave S,Seattle,WA,98108,965000,4,3.0,Beacon Hill,2240,5624,1961,,431,,Sold,,,https://www.redfin.com/WA/Seattle/4960-19th-Ave-S-98108/home/482463,NWMLS,2001374,N,Y,47.557407,-122.3076883
PAST SALE,October-21-2022,Single Family Residential,10737 3rd Ave NW,Seattle,WA,98177,975000,3,2.0,Broadview,2120,6500,1953,,460,,Sold,,,https://www.redfin.com/WA/Seattle/10737-3rd-Ave-NW-98177/home/96333,NWMLS,1988332,N,Y,47.7080253,-122.3611293
PAST SALE,October-21-2022,Single Family Residential,5308 47th Ave S,Seattle,WA,98118,550000,2,1.0,Columbia City,680,4100,1948,,809,,Sold,,,https://www.redfin.com/WA/Seattle/5308-47th-Ave-S-98118/home/492700,NWMLS,1993248,N,Y,47.554132,-122.2742515
PAST SALE,October-21-2022,Single Family Residential,3011 Harris Pl S,Seattle,WA,98144,975000,3,2.0,N Beacon Hill,1840,5000,1969,,530,,Sold,,,https://www.redfin.com/WA/Seattle/3011-Harris-Pl-S-98144/home/168520,NWMLS,2000504,N,Y,47.5763414,-122.3025617
PAST SALE,October-21-2022,Condo/Co-op,7870 Green Lake Dr N #10,Seattle,WA,98103,259000,0,1.0,Green Lake,375,8257,1941,,691,375,Sold,,,https://www.redfin.com/WA/Seattle/7870-E-Green-Lake-Dr-N-98103/unit-10/home/17075400,NWMLS,1999870,N,Y,47.6858896,-122.3370182
PAST SALE,October-20-2022,Condo/Co-op,1711 E Olive Way Unit N206,Seattle,WA,98102,595000,2,2.0,Capitol Hill,980,,2006,,607,730,Sold,,,https://www.redfin.com/WA/Seattle/1711-E-Olive-Way-98122/unit-N206/home/177719508,NWMLS,1979213,N,Y,47.6197463,-122.3230411
PAST SALE,October-21-2022,Single Family Residential,7514 E F St,Tacoma,WA,98404,520000,4,2.5,Tacoma,2142,7830,2016,,243,,Sold,,,https://www.redfin.com/WA/Tacoma/7514-E-F-St-98404/home/2608352,NWMLS,1975679,N,Y,47.1885304,-122.4238795
PAST SALE,October-24-2022,Single Family Residential,1511 S Washington St,Tacoma,WA,98405,592000,4,3.0,Tacoma,2192,5195,2018,,270,,Sold,,,https://www.redfin.com/WA/Tacoma/1511-S-Washington-St-98405/home/144549041,NWMLS,1987139,N,Y,47.2464425,-122.4845463
PAST SALE,October-18-2022,Single Family Residential,5936 S Thompson Ave,Tacoma,WA,98408,385000,3,1.5,South Tacoma,1112,6000,1914,,346,,Sold,,,https://www.redfin.com/WA/Tacoma/5936-S-Thompson-Ave-98408/home/2842917,NWMLS,1981564,N,Y,47.2024666,-122.4448057
PAST SALE,October-20-2022,Townhouse,2819 S Charles St,Seattle,WA,98144,679950,2,3.5,Leschi,1320,1250,2003,,515,,Sold,,,https://www.redfin.com/WA/Seattle/2819-S-Charles-St-98144/home/148851,NWMLS,1997891,N,Y,47.5941912,-122.2958426
