SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-11-2022,Single Family Residential,7038 E B St,Tacoma,WA,98404,420000,3,2.0,Tacoma,1332,5000,1937,,315,,Sold,,,https://www.redfin.com/WA/Tacoma/7038-E-B-St-98404/home/125641645,NWMLS,1902228,N,Y,47.1924976,-122.4290266
PAST SALE,May-11-2022,Single Family Residential,625 113th St E,Tacoma,WA,98445,410000,3,3.0,Tacoma,1744,1972,2006,,235,118,Sold,,,https://www.redfin.com/WA/Tacoma/625-113th-St-E-98445/home/3039288,NWMLS,1907900,N,Y,47.1543165,-122.422761
PAST SALE,May-9-2022,Townhouse,10303 Evanston Ave N,Seattle,WA,98133,814500,3,3.5,Greenwood,1350,1206,2003,,603,,Sold,,,https://www.redfin.com/WA/Seattle/10303-Evanston-Ave-N-98133/home/98915,NWMLS,1913996,N,Y,47.7037669,-122.3510177
PAST SALE,May-13-2022,Single Family Residential,1025 E 56th St,Tacoma,WA,98404,440000,3,2.0,Tacoma,1338,6000,1927,,329,,Sold,,,https://www.redfin.com/WA/Tacoma/1025-E-56th-St-98404/home/2984479,NWMLS,1917530,N,Y,47.2064903,-122.4157334
PAST SALE,May-10-2022,Condo/Co-op,4806 42nd Ave SW #5,Seattle,WA,98116,577000,2,1.5,West Seattle,900,,1980,,641,250,Sold,,,https://www.redfin.com/WA/Seattle/4806-42nd-Ave-SW-98116/unit-5/home/16406,NWMLS,1913005,N,Y,47.5590306,-122.3851576
PAST SALE,May-12-2022,Single Family Residential,5915 21st Ave SW,Seattle,WA,98106,860000,3,2.5,Puget Ridge,1900,7650,1999,,453,,Sold,,,https://www.redfin.com/WA/Seattle/5915-21st-Ave-SW-98106/home/160785,NWMLS,1919522,N,Y,47.549736,-122.3601331
PAST SALE,May-9-2022,Single Family Residential,3800 Courtland Pl S,Seattle,WA,98118,950000,4,3.0,Mt Baker,1640,4080,1995,,579,,Sold,,,https://www.redfin.com/WA/Seattle/3800-Courtland-Pl-S-98118/home/171796,NWMLS,1901505,N,Y,47.5696247,-122.2869339
PAST SALE,May-13-2022,Single Family Residential,11222 Fremont Ave N,Seattle,WA,98133,800000,4,2.0,Bitter Lake,1640,5000,1941,,488,,Sold,,,https://www.redfin.com/WA/Seattle/11222-Fremont-Ave-N-98133/home/97433,NWMLS,1912355,N,Y,47.7112207,-122.3499144
PAST SALE,May-12-2022,Single Family Residential,159 SW 114th St,Seattle,WA,98146,415000,2,1.5,White Center,840,8569,1951,,494,,Sold,,,https://www.redfin.com/WA/Seattle/159-SW-114th-St-98146/home/181716,NWMLS,1920874,N,Y,47.5010989,-122.3362012
PAST SALE,May-11-2022,Condo/Co-op,1106 E Thomas St #3,Seattle,WA,98102,520000,1,1.0,Capitol Hill,752,964,1900,,691,515,Sold,,,https://www.redfin.com/WA/Seattle/1106-E-Thomas-St-98102/unit-3/home/28464,NWMLS,1908859,N,Y,47.6213183,-122.3173821
PAST SALE,May-13-2022,Single Family Residential,2340 1/2 W Newton St,Seattle,WA,98199,960000,3,2.5,Magnolia,2070,3175,1907,,464,,Sold,,,https://www.redfin.com/WA/Seattle/2340-1-2-W-Newton-St-98199/home/123452,NWMLS,1907396,N,Y,47.6372889,-122.3880111
PAST SALE,May-10-2022,Condo/Co-op,15 Prospect St Unit B202,Seattle,WA,98109,599000,2,1.0,Queen Anne,752,,1990,,797,600,Sold,,,https://www.redfin.com/WA/Seattle/15-Prospect-St-98109/unit-B202/home/12170161,NWMLS,1918293,N,Y,47.6285577,-122.3559608
PAST SALE,May-11-2022,Condo/Co-op,2550 Thorndyke Ave W #403,Seattle,WA,98199,499000,2,2.0,Magnolia,1010,,1969,,494,559,Sold,,,https://www.redfin.com/WA/Seattle/2550-Thorndyke-Ave-W-98199/unit-403/home/7948,NWMLS,1911267,N,Y,47.6424625,-122.3844688
PAST SALE,May-10-2022,Townhouse,308 N 74th St Unit A,Seattle,WA,98103,805000,2,2.5,Greenwood,1140,789,2018,,706,,Sold,,,https://www.redfin.com/WA/Seattle/308-N-74th-St-98103/unit-A/home/168840865,NWMLS,1915224,N,Y,47.682823,-122.3548326
PAST SALE,May-12-2022,Condo/Co-op,2350 10th Ave E #223,Seattle,WA,98102,660000,2,2.0,Capitol Hill,905,,1985,,729,456,Sold,,,https://www.redfin.com/WA/Seattle/2350-10th-Ave-E-98102/unit-223/home/5631,NWMLS,1913024,N,Y,47.6408858,-122.3196937
PAST SALE,May-11-2022,Single Family Residential,202 117th St E,Tacoma,WA,98445,475000,3,2.0,Parkland,1282,9600,1988,,371,17,Sold,,,https://www.redfin.com/WA/Tacoma/202-117th-St-E-98445/home/2726132,NWMLS,1912941,N,Y,47.150238,-122.4288023
PAST SALE,May-13-2022,Single Family Residential,532 N 72nd St,Seattle,WA,98103,982000,2,1.0,Phinney Ridge,880,3672,1947,,1116,,Sold,,,https://www.redfin.com/WA/Seattle/532-N-72nd-St-98103/home/300841,NWMLS,1917740,N,Y,47.6812407,-122.3511667
PAST SALE,May-13-2022,Condo/Co-op,326 Queen Anne Ave N #404,Seattle,WA,98109,390000,1,1.0,Queen Anne,640,,2001,,609,372,Sold,,,https://www.redfin.com/WA/Seattle/326-Queen-Anne-Ave-N-98109/unit-404/home/50650,NWMLS,1897438,N,Y,47.62174,-122.3564539
PAST SALE,May-9-2022,Single Family Residential,240 S 78th St,Tacoma,WA,98408,510000,4,2.5,Fern Hill,1559,7700,2012,,327,,Sold,,,https://www.redfin.com/WA/Tacoma/240-S-78th-St-98408/home/2967249,NWMLS,1913177,N,Y,47.1858002,-122.4359859
PAST SALE,May-10-2022,Single Family Residential,12718 28th Ave E,Tacoma,WA,98445,460000,2,1.5,Tacoma,1016,96703,1943,,453,,Sold,,,https://www.redfin.com/WA/Tacoma/12718-28th-Ave-E-98445/home/2840198,NWMLS,1911879,N,Y,47.1407696,-122.3920786
PAST SALE,May-13-2022,Single Family Residential,10736 21st Ave SW,Seattle,WA,98146,658000,3,1.5,Shorewood,1290,8332,1962,,510,,Sold,,,https://www.redfin.com/WA/Seattle/10736-21st-Ave-SW-98146/home/180570,NWMLS,1901199,N,Y,47.505987,-122.3601521
PAST SALE,May-13-2022,Single Family Residential,3556 SW 110th St,Seattle,WA,98146,881000,2,1.5,Arbor Heights,1240,7680,1944,,710,,Sold,,,https://www.redfin.com/WA/Seattle/3556-SW-110th-St-98146/home/157788,NWMLS,1916103,N,Y,47.5048869,-122.3786604
PAST SALE,May-9-2022,Condo/Co-op,1415 2nd Ave #702,Seattle,WA,98101,877500,2,2.0,Downtown,954,,1991,,920,954,Sold,,,https://www.redfin.com/WA/Seattle/1415-2nd-Ave-98101/unit-702/home/64877,NWMLS,1909364,N,Y,47.6089616,-122.3390632
PAST SALE,May-9-2022,Condo/Co-op,1920 4th Ave #1610,Seattle,WA,98101,750000,1,1.5,Downtown,910,,2010,,824,798,Sold,,,https://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-1610/home/28624155,NWMLS,1889537,N,Y,47.6130983,-122.3394215
PAST SALE,May-12-2022,Condo/Co-op,2510 6th Ave #1301,Seattle,WA,98121,775000,1,1.0,Denny Triangle,765,,2021,,1013,708,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1301/home/178549612,NWMLS,1899340,N,Y,47.6182832,-122.3446441
PAST SALE,May-10-2022,Condo/Co-op,2415 2nd Ave #335,Seattle,WA,98121,420000,1,1.0,Belltown,532,,1994,,789,493,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-335/home/35392,NWMLS,1913112,N,Y,47.6149368,-122.347611
