SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-27-2022,Single Family Residential,8608 Seward Park Ave S,Seattle,WA,98118,649950,4,3.0,Seward Park,1620,2873,1996,,401,,Sold,,,https://www.redfin.com/WA/Seattle/8608-Seward-Park-Ave-S-98118/home/490528,NWMLS,2018019,N,Y,47.5264346,-122.2644799
PAST SALE,December-29-2022,Condo/Co-op,1525 NW 57th St #210,Seattle,WA,98107,499000,1,1.0,Ballard,879,,2000,,568,472,Sold,,,https://www.redfin.com/WA/Seattle/1525-NW-57th-St-98107/unit-210/home/58699,NWMLS,2018870,N,Y,47.6699149,-122.3774767
PAST SALE,December-30-2022,Condo/Co-op,2413 NW 59th St Unit 303E,Seattle,WA,98107,460000,2,1.0,Ballard,704,,1987,,653,401,Sold,,,https://www.redfin.com/WA/Seattle/2413-NW-59th-St-98107/unit-303E/home/22691406,NWMLS,2020264,N,Y,47.6714499,-122.3882897
PAST SALE,December-29-2022,Single Family Residential,120 NW 40th St,Seattle,WA,98107,1199000,3,2.0,Fremont,1940,5500,1904,,618,,Sold,,,https://www.redfin.com/WA/Seattle/120-NW-40th-St-98107/home/303591,NWMLS,2015757,N,Y,47.655772,-122.35823
PAST SALE,December-30-2022,Single Family Residential,5219 Clarkston St,Tacoma,WA,98404,340000,2,1.0,Tacoma,768,6325,1944,,443,,Sold,,,https://www.redfin.com/WA/Tacoma/5219-Clarkston-St-98404/home/2980049,NWMLS,2018380,N,Y,47.2090955,-122.4266135
PAST SALE,December-30-2022,Townhouse,1729 25th Ave,Seattle,WA,98122,1175000,3,2.5,Madison Valley,2040,1438,2015,,576,,Sold,,,https://www.redfin.com/WA/Seattle/1729-25th-Ave-98122/home/147730,NWMLS,2007779,N,Y,47.617355,-122.3003239
PAST SALE,December-28-2022,Single Family Residential,5903 Upland Ter NE,Tacoma,WA,98422,1130000,5,3.0,Ne Tacoma,2738,9240,1975,,413,,Sold,,,https://www.redfin.com/WA/Tacoma/5903-Upland-Ter-NE-98422/home/2755294,NWMLS,2005836,N,Y,47.3104651,-122.4306339
PAST SALE,December-28-2022,Condo/Co-op,76 Cedar St #704,Seattle,WA,98121,474000,1,1.5,Belltown,867,,2008,,547,800,Sold,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-704/home/12538263,NWMLS,2004074,N,Y,47.6154195,-122.3515839
PAST SALE,December-27-2022,Single Family Residential,1508 121st St S,Tacoma,WA,98444,315000,3,1.0,Parkland,1214,6250,1957,,259,,Sold,,,https://www.redfin.com/WA/Tacoma/1508-121st-St-S-98444/home/2987469,NWMLS,2004193,N,Y,47.1475551,-122.4545477
PAST SALE,December-28-2022,Single Family Residential,215 S 64th St,Tacoma,WA,98408,300000,2,1.0,Tacoma,1056,3876,1939,,284,,Sold,,,https://www.redfin.com/WA/Tacoma/215-S-64th-St-98408/home/2916280,NWMLS,1996965,N,Y,47.1993315,-122.4348504
PAST SALE,December-28-2022,Condo/Co-op,819 Virginia St #2411,Seattle,WA,98101,599000,1,1.0,Belltown,954,,2007,,628,862,Sold,,,https://www.redfin.com/WA/Seattle/819-Virginia-St-98101/unit-2411/home/12306140,NWMLS,1984267,N,Y,47.6160389,-122.3357053
PAST SALE,December-29-2022,Townhouse,10427 Alderbrook Pl NW,Seattle,WA,98177,604000,2,2.0,Seattle,1113,729,2022,,543,,Sold,,,https://www.redfin.com/WA/Seattle/10427-Alderbrook-Pl-NW-98177/home/178441562,NWMLS,2019077,N,Y,47.7043285,-122.3651091
PAST SALE,December-29-2022,Townhouse,832 A NW 54th St Unit A,Seattle,WA,98107,695000,2,2.0,Ballard,1153,903,2022,,603,,Sold,,,https://www.redfin.com/WA/Seattle/832-NW-54th-St-98107/unit-A/home/301927,NWMLS,2010205,N,Y,47.6680798,-122.3677295
PAST SALE,December-30-2022,Single Family Residential,6328 PACIFIC Ave,Tacoma,WA,98408,530000,4,2.0,South Tacoma,1909,9318,1945,,278,,Sold,,,https://www.redfin.com/WA/Tacoma/6328-Pacific-Ave-98408/home/2915981,NWMLS,2014657,N,Y,47.1997252,-122.4343195
PAST SALE,December-30-2022,Townhouse,2440 Dexter Ave N,Seattle,WA,98109,900000,3,2.0,Queen Anne,1540,900,2022,,584,189,Sold,,,https://www.redfin.com/WA/Seattle/2440-Dexter-Ave-N-98109/home/132003,NWMLS,2023301,N,Y,47.640759,-122.3441677
PAST SALE,December-28-2022,Vacant Land,1123 1125 Tacoma Ave S,Tacoma,WA,98409,800000,,,Tacoma,,6000,,,,,Sold,,,https://www.redfin.com/WA/Tacoma/1125-Tacoma-Ave-S-98402/home/160839448,NWMLS,2024270,N,Y,47.251881,-122.44379
PAST SALE,December-28-2022,Single Family Residential,6519 Earl Ave NW,Seattle,WA,98117,1250000,0,,Ballard,1730,3825,1928,,723,,Sold,,,https://www.redfin.com/WA/Seattle/6519-Earl-Ave-NW-98117/home/163533,NWMLS,2024265,N,Y,47.6765355,-122.3921125
PAST SALE,December-30-2022,Condo/Co-op,2510 6th Ave #403,Seattle,WA,98121,532000,1,1.0,Denny Triangle,692,,2021,,769,640,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-403/home/180705402,NWMLS,2018692,N,Y,47.6182832,-122.344644
PAST SALE,December-30-2022,Townhouse,2442 Dexter Ave N,Seattle,WA,98109,925000,3,2.0,Queen Anne,1540,900,2022,,601,189,Sold,,,https://www.redfin.com/WA/Seattle/2442-Dexter-Ave-N-98109/home/181864133,NWMLS,2023387,N,Y,47.6408028,-122.3442108
PAST SALE,December-30-2022,Single Family Residential,3602 E T St,Tacoma,WA,98404,225000,2,1.0,Tacoma,1008,9900,1925,,223,,Sold,,,https://www.redfin.com/WA/Tacoma/3602-E-T-St-98404/home/2948755,NWMLS,2011234,N,Y,47.2262118,-122.4021661
PAST SALE,December-28-2022,Single Family Residential,2022 NE 137th St,Seattle,WA,98125,715000,3,2.0,Olympic Hills,1250,3999,1951,,572,,Sold,,,https://www.redfin.com/WA/Seattle/2022-NE-137th-St-98125/home/115813,NWMLS,2020312,N,Y,47.7286967,-122.3062908
PAST SALE,December-30-2022,Townhouse,7029 15th Ave NW,Seattle,WA,98117,770000,3,3.5,Ballard,1869,925,2022,,412,,Sold,,,https://www.redfin.com/WA/Seattle/7029-15th-Ave-NW-98117/home/182333601,NWMLS,2007953,N,Y,47.6804331,-122.3771197
PAST SALE,December-30-2022,Single Family Residential,5334 N Lexington St,Tacoma,WA,98407,522000,3,2.5,Point Defiance,1698,3773,1992,,307,250,Sold,,,https://www.redfin.com/WA/Tacoma/5334-N-Lexington-St-98407/home/2945081,NWMLS,2019067,N,Y,47.301594,-122.525773
PAST SALE,December-28-2022,Townhouse,2046 NW 64th St,Seattle,WA,98107,1078000,3,3.5,Ballard,1747,1997,2014,,617,,Sold,,,https://www.redfin.com/WA/Seattle/2046-NW-64th-St-98107/home/55536813,NWMLS,2018710,N,Y,47.6754184,-122.384277
PAST SALE,December-28-2022,Condo/Co-op,1808 Minor Ave #1310,Seattle,WA,98101,389950,0,1.0,Denny Triangle,428,,2020,,911,387,Sold,,,https://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1310/home/172710403,NWMLS,2014960,N,Y,47.6169899,-122.3305817
PAST SALE,December-28-2022,Single Family Residential,4320 S Bell St,Tacoma,WA,98418,320000,3,1.0,Tacoma,1178,4600,1925,,272,,Sold,,,https://www.redfin.com/WA/Tacoma/4320-S-Bell-St-98418/home/2962232,NWMLS,2019475,N,Y,47.2176505,-122.4329696
PAST SALE,December-27-2022,Single Family Residential,646 N Hawthorne St,Tacoma,WA,98406,220000,3,2.0,Narrows,1736,7150,1950,,127,,Sold,,,https://www.redfin.com/WA/Tacoma/646-N-Hawthorne-St-98406/home/2834757,NWMLS,2019988,N,Y,47.2573179,-122.5275224
