SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-23-2022,Condo/Co-op,1504 Aurora Ave N #211,Seattle,WA,98109,485000,2,2.0,Westlake,823,,1991,,589,657,Sold,,,https://www.redfin.com/WA/Seattle/1504-Aurora-Ave-N-98109/unit-211/home/146979877,NWMLS,1971049,N,Y,47.6328135,-122.3430818
PAST SALE,September-20-2022,Condo/Co-op,1105 Spring St #709,Seattle,WA,98104,335000,1,1.0,First Hill,540,,1950,,620,534,Sold,,,https://www.redfin.com/WA/Seattle/1105-Spring-St-98104/unit-709/home/22696166,NWMLS,1950112,N,Y,47.6099662,-122.3252946
PAST SALE,September-26-2022,Single Family Residential,6522 34th Ave SW,Seattle,WA,98109,649000,4,1.0,High Point,2060,3592,1929,,315,,Sold,,,https://www.redfin.com/WA/Seattle/6522-34th-Ave-SW-98126/home/472223,NWMLS,1978500,N,Y,47.5439532,-122.3747971
PAST SALE,September-22-2022,Condo/Co-op,535 20th Ave E #103,Seattle,WA,98112,235000,0,1.0,Seattle,414,,1923,,568,408,Sold,,,https://www.redfin.com/WA/Seattle/535-20th-Ave-E-98112/unit-103/home/62448,NWMLS,1956987,N,Y,47.6242787,-122.3062726
PAST SALE,September-26-2022,Condo/Co-op,2424 41st St #556,Tacoma,WA,98409,380000,3,3.0,Tacoma,1302,,2008,,292,504,Sold,,,https://www.redfin.com/WA/Tacoma/2424-S-41st-St-98409/unit-556/home/175734909,NWMLS,1974883,N,Y,47.2201688,-122.4671645
PAST SALE,September-26-2022,Townhouse,4027 California Ave SW Unit A,Seattle,WA,98116,699000,3,2.0,West Seattle,1375,953,2016,,508,,Sold,,,https://www.redfin.com/WA/Seattle/4027-California-Ave-SW-98116/unit-A/home/103766550,NWMLS,1960936,N,Y,47.567544,-122.387057
PAST SALE,September-26-2022,Single Family Residential,1819 91st St E,Tacoma,WA,98445,690000,4,2.0,Midland,1892,43560,1925,,365,,Sold,,,https://www.redfin.com/WA/Tacoma/1819-E-91st-St-98445/home/2920853,NWMLS,1980891,N,Y,47.1747271,-122.4040213
PAST SALE,September-20-2022,Single Family Residential,2747 NE 95th St,Seattle,WA,98115,1500000,4,2.5,Wedgwood,3200,6423,2016,,469,,Sold,,,https://www.redfin.com/WA/Seattle/2747-NE-95th-St-98115/home/317773,NWMLS,1975172,N,Y,47.6973125,-122.2969257
PAST SALE,September-23-2022,Single Family Residential,9717 26th Ave SW #201,Seattle,WA,98106,520000,3,2.5,West Seattle,1921,111630,2003,,271,660,Sold,,,https://www.redfin.com/WA/Seattle/9717-26th-Ave-SW-98106/unit-201/home/36156,NWMLS,1985598,N,Y,47.5158839,-122.366507
PAST SALE,September-22-2022,Single Family Residential,4602 S Thompson Ave,Tacoma,WA,98408,440000,4,2.0,Tacoma,1393,6500,1895,,316,,Sold,,,https://www.redfin.com/WA/Tacoma/4602-S-Thompson-Ave-98408/home/2979237,NWMLS,1981104,N,Y,47.2150384,-122.4452391
PAST SALE,September-23-2022,Multi-Family (2-4 Unit),110 117th St S,Tacoma,WA,98444,510000,4,2.0,Parkland,1972,6900,1958,,259,,Sold,,,https://www.redfin.com/WA/Parkland/110-117th-St-S-98444/home/2560726,NWMLS,1954179,N,Y,47.150185,-122.432461
PAST SALE,September-23-2022,Single Family Residential,7006 15th Ave NE,Seattle,WA,98115,899000,3,2.0,Ravenna,2320,5610,1947,,388,,Sold,,,https://www.redfin.com/WA/Seattle/7006-15th-Ave-NE-98115/home/311160,NWMLS,1985571,N,Y,47.6797224,-122.3117492
PAST SALE,September-23-2022,Condo/Co-op,4847 Terrace Dr NE,Seattle,WA,98105,500000,2,1.0,Bryant,880,,1949,,568,489,Sold,,,https://www.redfin.com/WA/Seattle/4847-Terrace-Dr-NE-98105/home/20479,NWMLS,1979498,N,Y,47.6639081,-122.2857637
PAST SALE,September-21-2022,Single Family Residential,409 S 34th St,Tacoma,WA,98418,485000,3,1.5,Tacoma,1456,4810,1907,,333,,Sold,,,https://www.redfin.com/WA/Tacoma/409-S-34th-St-98418/home/2716532,NWMLS,1956712,N,Y,47.230073,-122.4371049
PAST SALE,September-23-2022,Condo/Co-op,583 Battery St Unit 415n,Seattle,WA,98121,652500,1,1.0,Denny Triangle,916,,2016,,712,837,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-415N/home/85689223,NWMLS,2000262,N,Y,47.617063,-122.3436142
PAST SALE,September-20-2022,Condo/Co-op,750 N 143rd St #315,Seattle,WA,98133,278000,1,1.0,Bitter Lake,704,,1978,,395,237,Sold,,,https://www.redfin.com/WA/Seattle/750-N-143rd-St-98133/unit-315/home/12304618,NWMLS,1981793,N,Y,47.7328299,-122.3485443
PAST SALE,September-23-2022,Single Family Residential,13416 26th Ave NE,Seattle,WA,98125,960000,4,2.0,Olympic Hills,1670,9800,1950,,575,,Sold,,,https://www.redfin.com/WA/Seattle/13416-26th-Ave-NE-98125/home/114173,NWMLS,1981249,N,Y,47.7259103,-122.3001505
PAST SALE,September-22-2022,Condo/Co-op,2055 43rd Ave E #302,Seattle,WA,98112,865000,2,2.0,Madison Park,933,,1981,,927,540,Sold,,,https://www.redfin.com/WA/Seattle/2055-43rd-Ave-E-98112/unit-302/home/27015,NWMLS,1973906,N,Y,47.6385344,-122.2774872
PAST SALE,September-23-2022,Single Family Residential,6809 39th Ave NE,Seattle,WA,98115,1275000,4,2.5,Bryant,2180,6099,1965,,585,,Sold,,,https://www.redfin.com/WA/Seattle/6809-39th-Ave-NE-98115/home/315548,NWMLS,1973762,N,Y,47.6779207,-122.2863082
