SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-3-2022,Townhouse,6911 California Ave SW Unit C,Seattle,WA,98136,695000,3,2.5,Gatewood,1347,811,2014,,516,,Sold,,,https://www.redfin.com/WA/Seattle/6911-California-Ave-SW-98136/unit-C/home/69353969,NWMLS,1924801,N,Y,47.5419591,-122.3875769
PAST SALE,May-31-2022,Single Family Residential,1244 S State St,Tacoma,WA,98405,500000,3,1.5,Central Tacoma,1517,3848,1910,,330,,Sold,,,https://www.redfin.com/WA/Tacoma/1244-S-State-St-98405/home/2843562,NWMLS,1921162,N,Y,47.248472,-122.4658779
PAST SALE,June-2-2022,Single Family Residential,5417 21st Ave SW,Seattle,WA,98106,850000,4,3.0,West Seattle,2100,10890,1941,,405,,Sold,,,https://www.redfin.com/WA/Seattle/5417-21st-Ave-SW-98106/home/161567,NWMLS,1922563,N,Y,47.5531441,-122.3604284
PAST SALE,May-31-2022,Condo/Co-op,425 Vine St #419,Seattle,WA,98121,332000,1,1.0,Belltown,337,,1999,,985,369,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-419/home/68748,NWMLS,1911500,N,Y,47.6174962,-122.3463027
PAST SALE,June-3-2022,Single Family Residential,3630 Courtland Pl S,Seattle,WA,98144,719999,2,1.0,Mt Baker,1007,5100,1917,,715,,Sold,,,https://www.redfin.com/WA/Seattle/3630-Courtland-Pl-S-98144/home/171727,NWMLS,1923154,N,Y,47.5706756,-122.2868596
PAST SALE,June-1-2022,Single Family Residential,5802 S Warner St,Tacoma,WA,98409,480000,4,2.5,South Tacoma,1544,5733,1907,,311,,Sold,,,https://www.redfin.com/WA/Tacoma/5802-S-Warner-St-98409/home/2719362,NWMLS,1919163,N,Y,47.2041454,-122.4814634
PAST SALE,June-2-2022,Single Family Residential,2115 E 45th Ct,Tacoma,WA,98404,520000,3,2.5,Tacoma,1545,3600,2015,,337,100,Sold,,,https://www.redfin.com/WA/Tacoma/2115-E-45th-Ct-98404/home/22757904,NWMLS,1924936,N,Y,47.2163718,-122.3978018
PAST SALE,May-31-2022,Condo/Co-op,4540 8th Ave NE #2203,Seattle,WA,98105,450000,1,1.0,University District,680,,1974,,662,595,Sold,,,https://www.redfin.com/WA/Seattle/4540-8th-Ave-NE-98105/unit-2203/home/48512,NWMLS,1933355,N,Y,47.662897,-122.318835
PAST SALE,June-6-2022,Single Family Residential,9053 10th Ave SW,Seattle,WA,98106,618000,1,2.0,Highland Park,860,4760,1928,,719,,Sold,,,https://www.redfin.com/WA/Seattle/9053-10th-Ave-SW-98106/home/474104,NWMLS,1924588,N,Y,47.5212384,-122.3482548
PAST SALE,June-2-2022,Condo/Co-op,4545 Sand Point Way NE #201,Seattle,WA,98105,655000,3,2.5,Bryant,1604,,1968,,408,825,Sold,,,https://www.redfin.com/WA/Seattle/4545-Sand-Point-Way-NE-98105/unit-201/home/17539,NWMLS,1911610,N,Y,47.6620115,-122.286556
PAST SALE,May-31-2022,Single Family Residential,10232 64th Ave S,Seattle,WA,98178,990000,3,3.0,Rainier Beach,2710,8249,1948,,365,,Sold,,,https://www.redfin.com/WA/Seattle/10232-64th-Ave-S-98178/home/176579,NWMLS,1924526,N,Y,47.5087122,-122.2531717
PAST SALE,June-1-2022,Single Family Residential,10755 68th Ave S,Seattle,WA,98178,840000,3,1.0,Rainier Valley,970,8904,1955,,866,,Sold,,,https://www.redfin.com/WA/Seattle/10755-68th-Ave-S-98178/home/177178,NWMLS,1920272,N,Y,47.5040111,-122.249653
PAST SALE,May-31-2022,Condo/Co-op,308 N 68th St #309,Seattle,WA,98103,599999,1,1.0,Phinney Ridge,718,,2018,,836,390,Sold,,,https://www.redfin.com/WA/Seattle/308-N-68th-St-98103/unit-309/home/145605135,NWMLS,1909219,N,Y,47.6788835,-122.3549585
PAST SALE,June-1-2022,Condo/Co-op,1919 S I St #2,Tacoma,WA,98405,240000,2,1.0,Hilltop,725,,1980,,331,275,Sold,,,https://www.redfin.com/WA/Tacoma/1919-S-I-St-98405/unit-2/home/3033181,NWMLS,1919940,N,Y,47.2432847,-122.4464792
PAST SALE,May-31-2022,Single Family Residential,7408 S D St,Tacoma,WA,98408,250000,1,1.0,Tacoma,620,9000,1919,,403,,Sold,,,https://www.redfin.com/WA/Tacoma/7408-S-D-St-98408/home/2770241,NWMLS,1926650,N,Y,47.1897675,-122.4369071
PAST SALE,June-6-2022,Condo/Co-op,2006 N 30th St #4,Tacoma,WA,98403,490000,2,1.5,Old Town,1134,,1975,,432,450,Sold,,,https://www.redfin.com/WA/Tacoma/2006-N-30th-St-98403/unit-4/home/2941248,NWMLS,1923573,N,Y,47.2745437,-122.4627098
PAST SALE,June-1-2022,Condo/Co-op,4217 Fremont Ave N #6,Seattle,WA,98103,982500,2,2.0,Fremont,1370,,2006,,717,763,Sold,,,https://www.redfin.com/WA/Seattle/4217-Fremont-Ave-N-98103/unit-6/home/12306487,NWMLS,1915093,N,Y,47.6582155,-122.3503484
