SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-29-2022,Condo/Co-op,1111 E John St #8,Seattle,WA,98102,950000,2,2.0,Capitol Hill,1250,7681,1981,,760,967,Sold,,,https://www.redfin.com/WA/Seattle/1111-E-John-St-98102/unit-8/home/70201,NWMLS,1961085,N,Y,47.6197604,-122.317843
PAST SALE,July-29-2022,Single Family Residential,3606 13th Ave S,Seattle,WA,98144,840000,2,1.0,Beacon Hill,1280,9000,1949,,656,,Sold,,,https://www.redfin.com/WA/Seattle/3606-13th-Ave-S-98144/home/169873,NWMLS,1963342,N,Y,47.5713938,-122.3158272
PAST SALE,July-29-2022,Single Family Residential,870 S 40th St,Tacoma,WA,98418,551450,4,1.5,Tacoma,2775,6240,1910,,199,,Sold,,,https://www.redfin.com/WA/Tacoma/870-S-40th-St-98418/home/2978708,NWMLS,1958558,N,Y,47.2206148,-122.4460214
PAST SALE,July-28-2022,Condo/Co-op,1617 Summit Ave #34,Seattle,WA,98122,645000,2,2.0,Broadway,1026,,1986,,629,532,Sold,,,https://www.redfin.com/WA/Seattle/1617-Summit-Ave-98122/unit-34/home/46784,NWMLS,1962140,N,Y,47.6158506,-122.3259632
PAST SALE,July-27-2022,Single Family Residential,1408 E Spring St,Seattle,WA,98122,1250000,3,2.0,Capitol Hill,1660,1288,2016,,753,,Sold,,,https://www.redfin.com/WA/Seattle/1408-E-Spring-St-98122/home/109660292,NWMLS,1940378,N,Y,47.6116624,-122.3135427
PAST SALE,July-29-2022,Condo/Co-op,2100 3rd Ave #1501,Seattle,WA,98121,460000,1,1.0,Seattle,772,,1973,,596,592,Sold,,,https://www.redfin.com/WA/Seattle/2100-3rd-Ave-98121/unit-1501/home/57393,NWMLS,1951905,N,Y,47.6135579,-122.3422119
PAST SALE,July-27-2022,Condo/Co-op,3633 Beach Dr SW #302,Seattle,WA,98116,760000,2,2.0,Alki,984,,1973,,772,500,Sold,,,https://www.redfin.com/WA/Seattle/3633-Beach-Dr-SW-98116/unit-302/home/17240172,NWMLS,1956080,N,Y,47.57163,-122.4122759
PAST SALE,July-27-2022,Single Family Residential,7811 S 124th St,Seattle,WA,98178,650000,3,2.0,Seattle,1290,10875,1941,,504,,Sold,,,https://www.redfin.com/WA/Seattle/7811-S-124th-St-98178/home/198976,NWMLS,1956197,N,Y,47.4917728,-122.2354018
PAST SALE,July-28-2022,Single Family Residential,6025 S Verde St,Tacoma,WA,98409,450000,4,2.5,South Tacoma,1888,4502,2016,,238,,Sold,,,https://www.redfin.com/WA/Tacoma/6025-S-Verde-St-98409/home/105594881,NWMLS,1952253,N,Y,47.2018946,-122.496636
PAST SALE,July-28-2022,Townhouse,1902 S Bush Pl,Seattle,WA,98144,750000,3,2.0,Judkins,1492,750,2015,,503,,Sold,,,https://www.redfin.com/WA/Seattle/1902-S-Bush-Pl-98144/home/101611126,NWMLS,1938405,N,Y,47.5929345,-122.3077439
PAST SALE,July-28-2022,Condo/Co-op,2716 Elliott Ave #403,Seattle,WA,98121,1065000,2,2.0,Belltown,1503,,2003,,709,1074,Sold,,,https://www.redfin.com/WA/Seattle/2716-Elliott-Ave-98121/unit-403/home/20103,NWMLS,1953855,N,Y,47.6150559,-122.3527279
PAST SALE,July-28-2022,Condo/Co-op,501 Roy St Unit F333,Seattle,WA,98109,550000,1,1.0,Queen Anne,755,,2007,,728,567,Sold,,,https://www.redfin.com/WA/Seattle/501-Roy-St-98109/unit-F333/home/12090836,NWMLS,1964566,N,Y,47.6250152,-122.3470991
PAST SALE,July-29-2022,Single Family Residential,3921 183rd Street Ct E,Tacoma,WA,98446,515000,3,2.5,Tacoma,1499,5866,2002,,344,40,Sold,,,https://www.redfin.com/WA/Tacoma/3921-183rd-St-Ct-E-98446/home/3004475,NWMLS,1944870,N,Y,47.0900865,-122.3766725
PAST SALE,July-27-2022,Condo/Co-op,2001 E Yesler Way #33,Seattle,WA,98122,545000,2,2.5,Central Area,1277,,1980,,427,788,Sold,,,https://www.redfin.com/WA/Seattle/2001-E-Yesler-Way-98122/unit-33/home/53084,NWMLS,1930946,N,Y,47.601086,-122.3059093
PAST SALE,July-28-2022,Single Family Residential,5003 S 113th St,Tukwila,WA,98178,575000,3,2.0,Tukwila,1600,18360,1941,,359,,Sold,,,https://www.redfin.com/WA/Tukwila/5003-S-113th-St-98178/home/175213,NWMLS,1963078,N,Y,47.5012807,-122.2713751
PAST SALE,July-29-2022,Single Family Residential,1228 S Stevens St,Tacoma,WA,98405,430000,3,1.0,Tacoma,1280,6000,1919,,336,,Sold,,,https://www.redfin.com/WA/Tacoma/1228-S-Stevens-St-98405/home/2946653,NWMLS,1956838,N,Y,47.249132,-122.4959803
PAST SALE,July-29-2022,Single Family Residential,7128 N 17th St,Tacoma,WA,98406,550000,3,2.0,North Tacoma,1384,7600,1956,,397,,Sold,,,https://www.redfin.com/WA/Tacoma/7128-N-17th-St-98406/home/2922636,NWMLS,1960848,N,Y,47.2651857,-122.5334762
PAST SALE,August-1-2022,Condo/Co-op,750 11th Ave E #205,Seattle,WA,98102,475000,1,1.0,Seattle,525,,2018,,905,381,Sold,,,https://www.redfin.com/WA/Seattle/750-11th-Ave-E-98102/unit-205/home/170483654,NWMLS,1935713,N,Y,47.6266216,-122.3176642
PAST SALE,July-26-2022,Townhouse,4312 26th Ave SW,Seattle,WA,98106,805000,3,3.5,Delridge,1696,1287,2017,,475,,Sold,,,https://www.redfin.com/WA/Seattle/4312-26th-Ave-SW-98106/home/113995611,NWMLS,1944234,N,Y,47.5649923,-122.3650271
