SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-17-2023,Single Family Residential,2822 148th Street Ct E,Tacoma,WA,98445,430000,3,2.5,Tacoma,1826,8500,1980,,235,,Sold,,,https://www.redfin.com/WA/Tacoma/2822-148th-Street-Ct-E-98445/home/2945026,NWMLS,2022390,N,Y,47.1216293,-122.3907614
PAST SALE,January-23-2023,Single Family Residential,3827 S Cushman Ave,Tacoma,WA,98418,420000,4,3.0,Lincoln,1485,4440,2014,,283,,Sold,,,https://www.redfin.com/WA/Tacoma/3827-S-Cushman-Ave-98418/home/2978480,NWMLS,2019203,N,Y,47.222149,-122.4532895
PAST SALE,January-24-2023,Single Family Residential,3601 NE 145th St,Seattle,WA,98155,837500,3,2.5,Cedar Park,1650,8102,1974,,508,,Sold,,,https://www.redfin.com/WA/Seattle/3601-NE-145th-St-98155/home/112307,NWMLS,2014603,N,Y,47.7335905,-122.289378
PAST SALE,January-19-2023,Single Family Residential,5023 S Oakes St,Tacoma,WA,98409,417500,4,2.0,South Tacoma,1972,6000,1920,,212,,Sold,,,https://www.redfin.com/WA/Tacoma/5023-S-Oakes-St-98409/home/2969598,NWMLS,2016805,N,Y,47.2110228,-122.472113
PAST SALE,January-18-2023,Single Family Residential,4816 S Sheridan Ave,Tacoma,WA,98408,505000,4,2.5,Tacoma,1670,4627,2006,,302,,Sold,,,https://www.redfin.com/WA/Tacoma/4816-S-Sheridan-Ave-98408/home/11886428,NWMLS,2017840,N,Y,47.2132198,-122.4528546
PAST SALE,January-18-2023,Single Family Residential,1810 S Tyler St,Tacoma,WA,98405,468000,3,2.5,Central Tacoma,1445,6500,1992,,324,,Sold,,,https://www.redfin.com/WA/Tacoma/1810-S-Tyler-St-98405/home/2959118,NWMLS,2012943,N,Y,47.2436235,-122.4933541
PAST SALE,January-18-2023,Single Family Residential,8145 4th Ave SW,Seattle,WA,98106,765000,4,2.5,High Point,2960,9687,2000,,258,,Sold,,,https://www.redfin.com/WA/Seattle/8145-4th-Ave-SW-98106/home/476296,NWMLS,1998615,N,Y,47.5287331,-122.3407593
PAST SALE,January-20-2023,Single Family Residential,4509 40th St NE,Tacoma,WA,98422,595000,3,2.5,Tacoma,1990,6400,1991,,299,,Sold,,,https://www.redfin.com/WA/Tacoma/4509-40th-St-NE-98422/home/2857884,NWMLS,2001118,N,Y,47.2931528,-122.3869893
PAST SALE,January-17-2023,Single Family Residential,3816 N 37th St,Tacoma,WA,98407,1140000,5,3.0,Tacoma,4498,7000,1924,,253,,Sold,,,https://www.redfin.com/WA/Tacoma/3816-N-37th-St-98407/home/2899241,NWMLS,1997785,N,Y,47.2812189,-122.4880808
PAST SALE,January-20-2023,Single Family Residential,1602 E Sherman St,Tacoma,WA,98404,425000,4,2.5,East Tacoma,1588,4176,2012,,268,,Sold,,,https://www.redfin.com/WA/Tacoma/1602-E-Sherman-St-98404/home/17948258,NWMLS,1980588,N,Y,47.2283056,-122.4077744
PAST SALE,January-20-2023,Townhouse,10303 Midvale Ave N Unit A,Seattle,WA,98133,615000,3,2.5,Northgate,1330,1246,2002,,462,,Sold,,,https://www.redfin.com/WA/Seattle/10303-Midvale-Ave-N-98133/unit-A/home/105569,NWMLS,1982337,N,Y,47.7033484,-122.3438148
PAST SALE,January-20-2023,Townhouse,10429 H Alderbrook Pl NW,Seattle,WA,98177,595000,2,2.0,Ballard,1098,1366,2002,,542,,Sold,,,https://www.redfin.com/WA/Seattle/10429-Alderbrook-Pl-NW-98177/home/178441549,NWMLS,2026278,N,Y,47.7043748,-122.365109
