SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-4-2023,Single Family Residential,1606 3rd Ave W,Seattle,WA,98119,1345000,5,3.0,Queen Anne,2870,3600,1912,,469,,Sold,,,https://www.redfin.com/WA/Seattle/1606-3rd-Ave-W-98119/home/134533,NWMLS,2019311,N,Y,47.6338464,-122.3607611
PAST SALE,January-4-2023,Single Family Residential,2352 S Grant Ave,Tacoma,WA,98405,450000,3,2.0,Central Tacoma,1664,3240,1913,,270,,Sold,,,https://www.redfin.com/WA/Tacoma/2352-S-Grant-Ave-98405/home/3038873,NWMLS,2019971,N,Y,47.2367972,-122.4573752
PAST SALE,January-3-2023,Condo/Co-op,1738 NW 58th St #103,Seattle,WA,98107,472000,2,2.0,Ballard,808,,1987,,584,380,Sold,,,https://www.redfin.com/WA/Seattle/1738-NW-58th-St-98107/unit-103/home/2119022,NWMLS,2019548,N,Y,47.6711155,-122.3805327
PAST SALE,January-9-2023,Single Family Residential,12006 Phinney Ave N,Seattle,WA,98133,840000,3,1.0,Bitter Lake,2300,6593,1928,,365,,Sold,,,https://www.redfin.com/WA/Seattle/12006-Phinney-Ave-N-98133/home/97563,NWMLS,2017698,N,Y,47.7162541,-122.3539429
PAST SALE,January-5-2023,Single Family Residential,10516 Evanston Ave N,Seattle,WA,98133,430000,1,1.0,Bitter Lake,490,5040,1922,,878,,Sold,,,https://www.redfin.com/WA/Seattle/10516-Evanston-Ave-N-98133/home/98741,NWMLS,2016847,N,Y,47.7055607,-122.3511369
PAST SALE,January-5-2023,Single Family Residential,1828 66th Avenue Ct NE,Tacoma,WA,98422,475000,3,2.0,Ne Tacoma,1360,5073,2000,,349,5,Sold,,,https://www.redfin.com/WA/Tacoma/1828-66th-Ave-Ct-NE-98422/home/2995318,NWMLS,2018641,N,Y,47.2733915,-122.3591834
PAST SALE,January-6-2023,Single Family Residential,11028 Bartlett Ave NE,Seattle,WA,98125,899900,4,2.0,Matthews Beach,2140,10080,1952,,421,,Sold,,,https://www.redfin.com/WA/Seattle/11028-Bartlett-Ave-NE-98125/home/112376,NWMLS,2001547,N,Y,47.7095192,-122.2814988
PAST SALE,January-4-2023,Single Family Residential,6817 5th Street Ct E,Tacoma,WA,98424,475000,3,2.5,Fife,1930,4420,2003,,246,100,Sold,,,https://www.redfin.com/WA/Tacoma/6817-5th-St-Ct-E-98424/home/3025087,NWMLS,1956413,N,Y,47.2522541,-122.3376397
PAST SALE,January-3-2023,Townhouse,1518 Bigelow Ave N,Seattle,WA,98109,1499000,4,3.5,Queen Anne,2141,1423,2022,,700,,Sold,,,https://www.redfin.com/WA/Seattle/1518-Bigelow-Ave-N-98109/home/178434673,NWMLS,2023417,N,Y,47.6328937,-122.3480463
PAST SALE,January-5-2023,Townhouse,208 22nd Ave Unit C,Seattle,WA,98122,865000,3,3.0,Central Area,1617,1554,2016,,535,,Sold,,,https://www.redfin.com/WA/Seattle/208-22nd-Ave-98122/unit-C/home/106725488,NWMLS,2025863,N,Y,47.6038488,-122.3032257
