SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,2130 NE 89th St,Seattle,WA,98115,599000,2,1.5,Wedgwood,992,1117,2011,21,604,,Active,,,https://www.redfin.com/WA/Seattle/2130-NE-89th-St-98115/home/44657693,NWMLS,2026590,N,Y,47.6932511,-122.3043466
MLS Listing,,Condo/Co-op,505 Broadway #908,Tacoma,WA,98402,595000,1,1.5,Tacoma,1294,,2008,21,460,488,Active,February-11-2023 12:30 PM,February-11-2023 02:30 PM,https://www.redfin.com/WA/Tacoma/505-Broadway-98402/unit-908/home/21694238,NWMLS,2027676,N,Y,47.2599034,-122.4419782
MLS Listing,,Single Family Residential,213 S 80th St,Tacoma,WA,98408,640000,4,3.0,Tacoma,2113,4815,2022,34,303,,Active,February-12-2023 11:00 AM,February-12-2023 01:00 PM,https://www.redfin.com/WA/Tacoma/213-S-80th-St-98408/home/179834635,NWMLS,2024858,N,Y,47.1848306,-122.434906
MLS Listing,,Condo/Co-op,9500 Rainier Ave S #307,Seattle,WA,98118,353997,2,1.0,Rainier Beach,893,,1967,13,396,777,Active,,,https://www.redfin.com/WA/Seattle/9500-Rainier-Ave-S-98118/unit-307/home/24472,NWMLS,2031377,N,Y,47.5212626,-122.2612942
MLS Listing,,Mobile/Manufactured Home,9421 21st Ave E #42,Tacoma,WA,98445,375000,3,2.0,Midland,1404,4335,2004,13,267,137,Active,,,https://www.redfin.com/WA/Tacoma/9421-21st-Ave-E-98445/unit-42/home/3038179,NWMLS,2031306,N,Y,47.170986,-122.401658
MLS Listing,,Single Family Residential,929 117th Street Ct E,Tacoma,WA,98445,510088,5,3.0,Parkland,1840,5298,2002,15,277,41,Active,,,https://www.redfin.com/WA/Tacoma/929-117th-Street-Ct-E-98445/home/3006623,NWMLS,2027715,N,Y,47.150577,-122.416875
MLS Listing,,Condo/Co-op,909 5th Ave #804,Seattle,WA,98164,729950,1,1.5,Downtown,1208,,2008,16,604,1253,Active,,,https://www.redfin.com/WA/Seattle/909-5th-Ave-98164/unit-804/home/17383178,NWMLS,2030060,N,Y,47.6062753,-122.332007
MLS Listing,,Single Family Residential,805 23rd Ave,Seattle,WA,98122,950000,3,3.0,Central Area,2550,3096,1900,18,373,,Active,,,https://www.redfin.com/WA/Seattle/805-23rd-Ave-98122/home/142287,NWMLS,2029562,N,Y,47.6092549,-122.3030333
MLS Listing,,Mobile/Manufactured Home,8224 18th Avenue Ct E #37,Tacoma,WA,98404,89999,3,2.0,Midland,924,,1986,19,97,,Active,,,https://www.redfin.com/WA/Tacoma/8224-18th-Avenue-Ct-E-98404/unit-37/home/3017541,NWMLS,2029120,N,Y,47.1811894,-122.4045349
MLS Listing,,Single Family Residential,423 Cherry St E,Tacoma,WA,98445,470000,3,2.5,Parkland,1678,12225,1991,19,280,24,Active,,,https://www.redfin.com/WA/Tacoma/423-Cherry-St-E-98445/home/2862344,NWMLS,2029386,N,Y,47.1259095,-122.4254862
MLS Listing,,Condo/Co-op,3028 Western Ave #507,Seattle,WA,98121,475000,1,1.0,Belltown,775,,1991,20,613,711,Active,,,https://www.redfin.com/WA/Seattle/3028-Western-Ave-98121/unit-507/home/60494,NWMLS,2024521,N,Y,47.6179402,-122.3554715
MLS Listing,,Single Family Residential,5340 N 48th St,Tacoma,WA,98407,465000,2,1.0,North Tacoma,967,5534,1948,21,481,,Active,February-11-2023 03:00 PM,February-11-2023 05:00 PM,https://www.redfin.com/WA/Tacoma/5340-N-48th-St-98407/home/2942381,NWMLS,2028951,N,Y,47.2928029,-122.5098279
MLS Listing,,Townhouse,224 18th Ave,Seattle,WA,98122,839000,2,2.0,Capitol Hill,1335,1481,2021,22,628,109,Active,,,https://www.redfin.com/WA/Seattle/224-18th-Ave-98122/home/2092801,NWMLS,2021857,N,Y,47.6039143,-122.308807
MLS Listing,,Townhouse,4121 42nd Ave SW Unit A,Seattle,WA,98116,785000,3,2.5,Alaska Junction,1470,1436,2006,22,534,,Active,,,https://www.redfin.com/WA/Seattle/4121-42nd-Ave-SW-98116/unit-A/home/8190301,NWMLS,2028210,N,Y,47.5657774,-122.385962
MLS Listing,,Vacant Land,2620 Mccarver St,Tacoma,WA,98403,525000,,,North Tacoma,,10453,,43,,,Active,,,https://www.redfin.com/WA/Tacoma/2620-McCarver-St-98403/home/28544120,NWMLS,1986416,N,Y,47.2714579,-122.4655904
MLS Listing,,Vacant Land,122 XY 64th Ave S,Seattle,WA,98178,195000,,,Campbell Hill,,10000,,69,,,Active,,,https://www.redfin.com/WA/Seattle/122-XY-64th-Ave-S-98178/home/183152220,NWMLS,2020553,N,Y,47.493418,-122.254808
