SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,838 S Sprague Ave,Tacoma,WA,98405,469000,3,1.5,Central Tacoma,1494,4356,1902,10,314,,Active,,,https://www.redfin.com/WA/Tacoma/838-S-Sprague-Ave-98405/home/2742080,NWMLS,2010094,N,Y,47.2523024,-122.463325
MLS Listing,,Single Family Residential,116 E 50th St,Tacoma,WA,98404,565000,5,3.0,Tacoma,2944,5229,1943,11,192,,Active,,,https://www.redfin.com/WA/Tacoma/116-E-50th-St-98404/home/2966018,NWMLS,2009736,N,Y,47.2115331,-122.4305431
MLS Listing,,Condo/Co-op,720 N Queen Anne Ave #304,Seattle,WA,98109,635000,2,2.0,Queen Anne,981,,1997,17,647,586,Active,November-3-2022 11:00 AM,November-3-2022 01:00 PM,https://www.redfin.com/WA/Seattle/720-Queen-Anne-Ave-N-98109/unit-304/home/68542,NWMLS,2004160,N,Y,47.6260335,-122.3564159
MLS Listing,,Single Family Residential,1724 N Narrows Dr,Tacoma,WA,98406,795000,6,3.0,Narrows,2816,9450,1959,20,282,,Active,,,https://www.redfin.com/WA/Tacoma/1724-N-Narrows-Dr-98406/home/2976254,NWMLS,2005302,N,Y,47.2665508,-122.5350756
MLS Listing,,Single Family Residential,2325 N 116th St,Seattle,WA,98133,850000,5,3.0,Northgate,2420,8148,1965,23,351,,Active,,,https://www.redfin.com/WA/Seattle/2325-N-116th-St-98133/home/103595,NWMLS,2005499,N,Y,47.7129663,-122.3302267
MLS Listing,,Single Family Residential,6025 S Cedar St,Tacoma,WA,98409,409500,4,2.0,South Tacoma,1274,6000,1890,24,321,,Active,,,https://www.redfin.com/WA/TACOMA/6025-S-CEDAR-ST-98409/home/2933627,NWMLS,2004932,N,Y,47.201749,-122.475272
MLS Listing,,Single Family Residential,815 E 63rd St,Tacoma,WA,98404,360000,3,1.0,Se Tacoma,836,6000,1920,24,431,,Active,,,https://www.redfin.com/WA/Tacoma/815-E-63rd-St-98404/home/2916351,NWMLS,2003955,N,Y,47.2001469,-122.4199321
MLS Listing,,Townhouse,2814 E Spring,Seattle,WA,98122,849900,2,2.5,Madrona,1425,965,2007,31,596,,Active,,,https://www.redfin.com/WA/Seattle/2814-E-Spring-St-98122/home/12319134,NWMLS,2001887,N,Y,47.6120213,-122.2955305
MLS Listing,,Single Family Residential,1292 Moorlands Dr,Tacoma,WA,98405,479900,3,2.0,Delong Park,1304,9088,1957,32,368,,Active,,,https://www.redfin.com/WA/Tacoma/1292-Moorlands-Dr-98405/home/2934032,NWMLS,2001463,N,Y,47.2468974,-122.5031512
MLS Listing,,Single Family Residential,3204 104th St E,Tacoma,WA,98446,549950,3,1.0,Summit,1520,50965,1910,33,362,,Active,,,https://www.redfin.com/WA/Tacoma/3204-104th-St-E-98446/home/2945499,NWMLS,2001392,N,Y,47.1619767,-122.3858121
MLS Listing,,Townhouse,9205 Greenwood Ave N Unit C,Seattle,WA,98103,849950,3,2.0,Greenwood,1852,871,2022,55,459,,Active,,,https://www.redfin.com/WA/Seattle/9205-Greenwood-Ave-N-98103/unit-C/home/181026255,NWMLS,1992316,N,Y,47.6963205,-122.3556661
MLS Listing,,Single Family Residential,1624 Sunset Ave SW,Seattle,WA,98116,699950,2,2.5,North Admiral,1042,840,2022,60,672,111,Active,,,https://www.redfin.com/WA/Seattle/1624-Sunset-Ave-SW-98116/home/181354875,NWMLS,1990741,N,Y,47.5885581,-122.3913467
MLS Listing,,Single Family Residential,10213 Alaska St S,Tacoma,WA,98444,474950,3,2.0,Parkland,1567,11979,1994,47,303,,Active,,,https://www.redfin.com/WA/Tacoma/10213-Alaska-St-S-98444/home/2558852,NWMLS,1989993,N,Y,47.1643611,-122.4573902
MLS Listing,,Condo/Co-op,1111 N K St #201,Tacoma,WA,98403,299000,2,1.0,North Tacoma,788,,1963,79,379,283,Active,,,https://www.redfin.com/WA/Tacoma/1111-N-K-St-98403/unit-201/home/12487928,NWMLS,1981723,N,Y,47.2649995,-122.4658238
MLS Listing,,Vacant Land,12224 68th Ave S,Renton,WA,98178,230000,,,Renton,,7150,,204,,,Active,,,https://www.redfin.com/WA/Seattle/12224-68th-Ave-S-98178/home/195783,NWMLS,1914320,N,Y,47.4930762,-122.2487213
